25.099744	25.199682	25.300020	25.400881	25.502423	25.604644	25.707597	25.811103	25.915053	26.019052	26.122788	26.225625	26.327025	26.426120	26.522155	26.614076	26.700970	26.781684	26.855248	26.920543	26.976671	27.022694	27.057921	27.081729	27.093741	27.093741	27.081729	27.057921	27.022694	26.976671	26.920543	26.855248	26.781684	26.700970	26.614076	26.522155	26.426120	26.327025	26.225625	26.122788	26.019052	25.915053	25.811103	25.707597	25.604644	25.502423	25.400881	25.300020	25.199682	25.099744	
25.199682	25.399790	25.600666	25.802700	26.006038	26.210914	26.417172	26.624775	26.833167	27.041940	27.250072	27.456712	27.660347	27.859667	28.052718	28.237793	28.412633	28.575291	28.723433	28.855116	28.968219	29.061085	29.132102	29.180157	29.204380	29.204380	29.180157	29.132102	29.061085	28.968219	28.855116	28.723433	28.575291	28.412633	28.237793	28.052718	27.859667	27.660347	27.456712	27.250072	27.041940	26.833167	26.624775	26.417172	26.210914	26.006038	25.802700	25.600666	25.399790	25.199682	
25.300020	25.600666	25.902599	26.206234	26.512088	26.820201	27.130766	27.443290	27.757474	28.072163	28.386427	28.698370	29.006351	29.307737	29.600203	29.880511	30.145814	30.392545	30.617651	30.817648	30.989696	31.130867	31.238973	31.312062	31.348949	31.348949	31.312062	31.238973	31.130867	30.989696	30.817648	30.617651	30.392545	30.145814	29.880511	29.600203	29.307737	29.006351	28.698370	28.386427	28.072163	27.757474	27.443290	27.130766	26.820201	26.512088	26.206234	25.902599	25.600666	25.300020	
25.400881	25.802700	26.206234	26.612346	27.021423	27.434014	27.849893	28.269059	28.690475	29.113368	29.535737	29.955869	30.370728	30.777608	31.172501	31.551818	31.910852	32.245454	32.550696	32.822402	33.056057	33.248088	33.395051	33.494546	33.544716	33.544716	33.494546	33.395051	33.248088	33.056057	32.822402	32.550696	32.245454	31.910852	31.551818	31.172501	30.777608	30.370728	29.955869	29.535737	29.113368	28.690475	28.269059	27.849893	27.434014	27.021423	26.612346	26.206234	25.802700	25.400881	
25.502423	26.006038	26.512088	27.021423	27.535042	28.053168	28.576251	29.103618	29.634872	30.168200	30.702094	31.233428	31.759407	32.275555	32.777787	33.260458	33.718455	34.145438	34.535832	34.883359	35.182791	35.428813	35.617388	35.744977	35.809390	35.809390	35.744977	35.617388	35.428813	35.182791	34.883359	34.535832	34.145438	33.718455	33.260458	32.777787	32.275555	31.759407	31.233428	30.702094	30.168200	29.634872	29.103618	28.576251	28.053168	27.535042	27.021423	26.512088	26.006038	25.502423	
25.604644	26.210914	26.820201	27.434014	28.053168	28.678693	29.310492	29.948743	30.592108	31.239551	31.888208	32.535521	33.176918	33.808155	34.422981	35.015573	35.578365	36.104457	36.585750	37.015182	37.385246	37.689858	37.923277	38.081424	38.161212	38.161212	38.081424	37.923277	37.689858	37.385246	37.015182	36.585750	36.104457	35.578365	35.015573	34.422981	33.808155	33.176918	32.535521	31.888208	31.239551	30.592108	29.948743	29.310492	28.678693	28.053168	27.434014	26.820201	26.210914	25.604644	
25.707597	26.417172	27.130766	27.849893	28.576251	29.310492	30.053535	30.804773	31.563897	32.328648	33.097049	33.864856	34.628072	35.380289	36.115368	36.824884	37.500860	38.133511	38.713905	39.232135	39.679710	40.048177	40.330983	40.522520	40.619263	40.619263	40.522520	40.330983	40.048177	39.679710	39.232135	38.713905	38.133511	37.500860	36.824884	36.115368	35.380289	34.628072	33.864856	33.097049	32.328648	31.563897	30.804773	30.053535	29.310492	28.576251	27.849893	27.130766	26.417172	25.707597	
25.811103	26.624775	27.443290	28.269059	29.103618	29.948743	30.804773	31.672334	32.550093	33.436978	34.329505	35.224374	36.115550	36.997106	37.860300	38.696549	39.494760	40.244334	40.932968	41.549531	42.082408	42.521958	42.859316	43.088095	43.203588	43.203588	43.088095	42.859316	42.521958	42.082408	41.549531	40.932968	40.244334	39.494760	38.696549	37.860300	36.997106	36.115550	35.224374	34.329505	33.436978	32.550093	31.672334	30.804773	29.948743	29.103618	28.269059	27.443290	26.624775	25.811103	
25.915053	26.833167	27.757474	28.690475	29.634872	30.592108	31.563897	32.550093	33.550805	34.563713	35.586643	36.614504	37.642175	38.661302	39.663374	40.636667	41.569442	42.447344	43.256644	43.982300	44.611006	45.129843	45.528653	45.799023	45.935639	45.935639	45.799023	45.528653	45.129843	44.611006	43.982300	43.256644	42.447344	41.569442	40.636667	39.663374	38.661302	37.642175	36.614504	35.586643	34.563713	33.550805	32.550093	31.563897	30.592108	29.634872	28.690475	27.757474	26.833167	25.915053	
26.019052	27.041940	28.072163	29.113368	30.168200	31.239551	32.328648	33.436978	34.563713	35.708171	36.866735	38.035686	39.207827	40.375555	41.527458	42.651559	43.732260	44.753756	45.697728	46.546868	47.283429	47.892396	48.360465	48.678072	48.838459	48.838459	48.678072	48.360465	47.892396	47.283429	46.546868	45.697728	44.753756	43.732260	42.651559	41.527458	40.375555	39.207827	38.035686	36.866735	35.708171	34.563713	33.436978	32.328648	31.239551	30.168200	29.113368	28.072163	27.041940	26.019052	
